"ano","id_municipio","bioma","area_total","desmatado","populacao","bovinos","area_colhida_total","pib","precipitacao_media_anual","temperatura_media_anual","pib_per_capita"
2018,5102603,"Amazônia",6.7402,0.3,15830,259643,282,288267000,3.28,23.96,18210.1705622236
2019,5102603,"Amazônia",6.7402,0.3,15980,263321,282,295714000,1.96,23.26,18505.2565707134
2020,5102603,"Amazônia",6.7402,0.3,16919,279797,282,370963000,NA,NA,21925.8230391867
2021,5102603,"Amazônia",6.7402,0.3,16223,268135,282,437344000,NA,NA,26958.2691240831
2022,5102603,"Amazônia",6.7402,0.3,15203,263666,282,NA,NA,NA,NA
2023,5102603,"Amazônia",6.7402,0.3,NA,NA,NA,NA,NA,NA,NA
2004,5102637,"Amazônia",230.56111,69.3,23833,37055,50,820210000,5.6,23.89,34414.8869214954
2005,5102637,"Amazônia",230.56111,77.8,25202,37587,10,762935000,4.84,23.79,30272.7958098564
2006,5102637,"Amazônia",230.56111,77.8,26562,35615,10,539865000,5.16,23.74,20324.7119945787
2007,5102637,"Amazônia",230.56111,77.8,22322,43154,10,769626000,4.38,24.04,34478.3621539289
2008,5102637,"Amazônia",230.56111,77.8,23230,40896,50,1069033000,3.95,23.53,46019.5006457167
2009,5102637,"Amazônia",230.56111,77.8,23784,48584,10,1083259000,5.01,23.98,45545.7029936091
2010,5102637,"Amazônia",230.56111,77.8,27577,54069,10,1026351000,5.31,24.3,37217.6451390652
2011,5102637,"Amazônia",230.56111,77.8,28340,62776,10,1386565000,4.67,23.9,48926.0762173606
2012,5102637,"Amazônia",230.56111,77.8,29078,61280,10,1746356000,3.53,23.77,60057.6380768966
2013,5102637,"Amazônia",230.56111,77.8,30335,63767,10,1952483000,3.94,23.89,64364.034943135
2014,5102637,"Amazônia",230.56111,77.8,31171,71519,10,2021100000,4.41,23.83,64839.1132783677
2015,5102637,"Amazônia",230.56111,77.8,31985,86760,8,2110797000,2.96,24.38,65993.3406284196
2016,5102637,"Amazônia",230.56111,77.8,32778,92083,8,2842410000,3.14,24.06,86717.0053084386
2017,5102637,"Amazônia",230.56111,77.8,33551,102839,8,2934609000,3.67,23.83,87467.1097731811
2018,5102637,"Amazônia",230.56111,77.8,34558,113116,12,3535872000,3.27,23.23,102317.032235662
2019,5102637,"Amazônia",230.56111,77.8,35360,144241,14,3403076000,3.02,23.23,96240.8371040724
2020,5102637,"Amazônia",230.56111,77.8,36143,150934,14,4610007000,NA,NA,127549.096643887
2021,5102637,"Amazônia",230.56111,77.8,36917,140719,15,6910453000,NA,NA,187188.910258147
2022,5102637,"Amazônia",230.56111,77.8,43785,137578,16,NA,NA,NA,NA
2023,5102637,"Amazônia",230.56111,77.8,NA,NA,NA,NA,NA,NA,NA
2004,5102694,"Amazônia",2561.64382,1435.3,6059,182673,108,36349000,5.4,24.83,5999.17478131705
2005,5102694,"Amazônia",2561.64382,1505.6,6295,207630,NA,35702000,3.55,25.02,5671.48530579825
2006,5102694,"Amazônia",2561.64382,1523.6,6530,223738,NA,30651000,3.53,24.32,4693.87442572741
2007,5102694,"Amazônia",2561.64382,1535.6,5337,174903,NA,31055000,4.08,25.38,5818.81206670414
2008,5102694,"Amazônia",2561.64382,1564.6,5514,164744,NA,42084000,4.19,24.87,7632.20892274211
2009,5102694,"Amazônia",2561.64382,1571,5563,160798,NA,39747000,4.8,24.62,7144.88585295704
2010,5102694,"Amazônia",2561.64382,1573.2,4786,173891,NA,43746000,4.19,25.66,9140.40952778938
2011,5102694,"Amazônia",2561.64382,1586.1,4770,229437,NA,55463000,5.2,25.17,11627.463312369
2012,5102694,"Amazônia",2561.64382,1587.9,4756,213087,NA,58688000,3.15,25.13,12339.7813288478
2013,5102694,"Amazônia",2561.64382,1598.6,4728,193501,NA,82748000,4.37,24.92,17501.6920473773
2014,5102694,"Amazônia",2561.64382,1600.3,4703,194535,NA,87876000,3.37,24.99,18685.094620455
2015,5102694,"Amazônia",2561.64382,1602.8,4678,199635,NA,91185000,2.89,25.57,19492.3044035913
2016,5102694,"Amazônia",2561.64382,1605.1,4654,200562,NA,145777000,3.38,25.96,31322.948001719
2017,5102694,"Amazônia",2561.64382,1605.5,4630,160052,NA,111307000,3.48,25.55,24040.3887688985
2018,5102694,"Amazônia",2561.64382,1607,4761,151891,NA,135016000,3.3,24.87,28358.7481621508
2019,5102694,"Amazônia",2561.64382,1610.4,4743,180758,NA,128847000,1.72,24.97,27165.7179000632
2020,5102694,"Amazônia",2561.64382,1612.5,4728,193094,NA,171454000,NA,NA,36263.5363790186
2021,5102694,"Amazônia",2561.64382,1618.6,4711,177166,NA,267192000,NA,NA,56716.6206750159
2022,5102694,"Amazônia",2561.64382,1621.5,4463,182299,NA,NA,NA,NA,NA
2023,5102694,"Amazônia",2561.64382,1621.6,NA,NA,NA,NA,NA,NA,NA
2004,5102702,"Amazônia",4291.89022,1719.6,18130,347630,280,236773000,5.6,24.94,13059.7352454495
2005,5102702,"Amazônia",4291.89022,1760.7,18732,322125,265,202817000,4.12,24.99,10827.3008755072
2006,5102702,"Amazônia",4291.89022,1765.5,19329,321926,165,173939000,4.55,24.55,8998.86181385483
2007,5102702,"Amazônia",4291.89022,1767.9,17183,359521,178,213924000,3.64,25.34,12449.7468428098
2008,5102702,"Amazônia",4291.89022,1773.3,17785,356164,171,323141000,4.83,25.04,18169.2999718864
2009,5102702,"Amazônia",4291.89022,1773.7,18014,361349,161,292494000,5.48,24.9,16237.0378594427
2010,5102702,"Amazônia",4291.89022,1773.7,18754,364361,76,327535000,4.21,25.71,17464.8075077317
2011,5102702,"Amazônia",4291.89022,1775.6,19011,328130,76,490270000,4.72,25.14,25788.753879333
2012,5102702,"Amazônia",4291.89022,1782.7,19260,285602,73,614692000,4.04,25.3,31915.4724818276
2013,5102702,"Amazônia",4291.89022,1785.3,19681,299882,55,724484000,5.76,24.88,36811.34088715
2014,5102702,"Amazônia",4291.89022,1793,19948,246014,55,908595000,3.5,24.93,45548.1752556647
2015,5102702,"Amazônia",4291.89022,1794.3,20208,235473,55,967866000,3.64,25.4,47895.190023753
2016,5102702,"Amazônia",4291.89022,1794.8,20461,236340,55,1034517000,4.57,25.74,50560.4320414447
2017,5102702,"Amazônia",4291.89022,1796.4,20707,210067,55,1162158000,4.54,25.26,56123.9194475298
2018,5102702,"Amazônia",4291.89022,1796.5,21311,260688,55,1270257000,4.24,24.82,59605.6965886162
2019,5102702,"Amazônia",4291.89022,1816.2,21579,290872,76,1283629000,1.65,25.07,59485.1012558506
2020,5102702,"Amazônia",4291.89022,1819.7,21842,295216,80,1813956000,NA,NA,83048.9881878949
2021,5102702,"Amazônia",4291.89022,1820.4,22101,236950,80,2931502000,NA,NA,132641.147459391
2022,5102702,"Amazônia",4291.89022,1821.6,25907,229883,80,NA,NA,NA,NA
2023,5102702,"Amazônia",4291.89022,1830,NA,NA,NA,NA,NA,NA,NA
2004,5102793,"Amazônia",2387.48013,1669.3,10053,252874,2250,47798000,6.01,24.69,4754.60061673132
2005,5102793,"Amazônia",2387.48013,1685,9557,243997,2300,46977000,6.5,25.02,4915.45464057759
2006,5102793,"Amazônia",2387.48013,1687.7,9065,220403,495,45688000,5.32,24.37,5040.04412575841
2007,5102793,"Amazônia",2387.48013,1694.4,12108,236604,495,58238000,5.04,24.78,4809.87776676578
2008,5102793,"Amazônia",2387.48013,1698.3,12032,217630,599,68162000,6.29,24.67,5665.05984042553
2009,5102793,"Amazônia",2387.48013,1698.5,12097,234045,557,73141000,6.57,24.89,6046.20980408366
2010,5102793,"Amazônia",2387.48013,1698.8,10990,248456,598,76697000,4.62,25.38,6978.79890809827
2011,5102793,"Amazônia",2387.48013,1699.6,10890,234172,361,95524000,6.59,24.91,8771.71717171717
2012,5102793,"Amazônia",2387.48013,1699.7,10793,238033,337,88388000,6.45,24.94,8189.3820068563
2013,5102793,"Amazônia",2387.48013,1704.1,10626,238373,350,105927000,5.87,25.36,9968.6617730096
2014,5102793,"Amazônia",2387.48013,1705.5,10493,231740,307,121842000,5.16,25.62,11611.7411607738
2015,5102793,"Amazônia",2387.48013,1707.9,10364,230180,304,137590000,4.3,25.55,13275.762253956
2016,5102793,"Amazônia",2387.48013,1713,10258,256087,156,158960000,4.23,25.78,15496.1980892962
2017,5102793,"Amazônia",2387.48013,1715.3,10136,260896,153,162902000,4.65,25.33,16071.6258879242
2018,5102793,"Amazônia",2387.48013,1717.7,10413,262254,257,166217000,5.53,24.7,15962.4507826755
2019,5102793,"Amazônia",2387.48013,1719.8,10305,278716,229,179931000,3.07,24.18,17460.5531295488
2020,5102793,"Amazônia",2387.48013,1721.4,10199,274409,229,220340000,NA,NA,21604.078831258
2021,5102793,"Amazônia",2387.48013,1723.3,10094,283581,239,299375000,NA,NA,29658.7081434516
2022,5102793,"Amazônia",2387.48013,1724.8,10138,302733,248,NA,NA,NA,NA
2023,5102793,"Amazônia",2387.48013,1727.1,NA,NA,NA,NA,NA,NA,NA
2004,5102850,"Amazônia",3889.56728,2297.9,7186,336207,1990,41478000,4.98,24.47,5772.05677706652
2005,5102850,"Amazônia",3889.56728,2386.4,7053,374457,348,41174000,2.54,24.47,5837.79951793563
2006,5102850,"Amazônia",3889.56728,2408.2,6920,363007,268,41153000,6.09,24.15,5946.96531791908
2007,5102850,"Amazônia",3889.56728,2432.2,7808,334125,506,48046000,4.38,24.67,6153.43237704918
2008,5102850,"Amazônia",3889.56728,2459.9,8040,352666,531,63012000,4.48,24.15,7837.31343283582
2009,5102850,"Amazônia",3889.56728,2475.7,8059,362067,381,68181000,4.62,24.44,8460.23079786574
2010,5102850,"Amazônia",3889.56728,2484.4,8231,362007,382,82162000,5.39,25.1,9982.01919572348
2011,5102850,"Amazônia",3889.56728,2491.2,8265,372221,231,97192000,5.44,24.57,11759.4676346038
2012,5102850,"Amazônia",3889.56728,2502.6,8298,375879,240,94165000,3.53,24.36,11347.9151602796
2013,5102850,"Amazônia",3889.56728,2510.6,8353,366466,241,100764000,6.05,24.54,12063.210822459
2014,5102850,"Amazônia",3889.56728,2515.9,8379,376498,149,110672000,4.47,24.58,13208.2587420933
2015,5102850,"Amazônia",3889.56728,2525.1,8405,391499,198,121861000,4.15,24.7,14498.6317668055
2016,5102850,"Amazônia",3889.56728,2536.8,8429,406573,139,136695000,3.22,24.73,16217.2262427334
2017,5102850,"Amazônia",3889.56728,2544.5,8454,414985,89,135723000,3.09,24.58,16054.2938254081
2018,5102850,"Amazônia",3889.56728,2547.7,8695,398035,99,135896000,3.78,23.95,15629.2121909143
2019,5102850,"Amazônia",3889.56728,2556.4,8729,404205,137,134976000,4.19,23.98,15462.9396265322
2020,5102850,"Amazônia",3889.56728,2563.6,8749,417714,137,162897000,NA,NA,18618.9278774717
2021,5102850,"Amazônia",3889.56728,2568.7,8782,420531,161,215114000,NA,NA,24494.8758824869
2022,5102850,"Amazônia",3889.56728,2573,8863,457360,217,NA,NA,NA,NA
2023,5102850,"Amazônia",3889.56728,2576.6,NA,NA,NA,NA,NA,NA,NA
2004,5103056,"Amazônia",3850.6553,1422.8,11380,47372,70,106684000,5.64,24.04,9374.69244288225
2005,5103056,"Amazônia",3850.6553,1470.3,11728,43056,96,104445000,5.59,24.21,8905.6105047749
2006,5103056,"Amazônia",3850.6553,1480.9,12073,43062,96,90583000,4.94,23.81,7502.94044562246
2007,5103056,"Amazônia",3850.6553,1485,10670,42201,108,93962000,4.05,24.13,8806.18556701031
2008,5103056,"Amazônia",3850.6553,1511.4,11032,48302,102,123488000,4.52,23.94,11193.6185641769
2009,5103056,"Amazônia",3850.6553,1536.7,11148,46895,69,127979000,4.41,24.08,11479.9964119125
